"","B10_S1","B11_S2","B12_S3","D10_S4","D11_S5","D12_S6","H13_S7","H14_S8","H15_S9","L13_S10","L14_S11","L15_S12"
"FGRAM000v1_005915",9.41542515805773,9.43516491194663,9.50681929390905,9.09908520520024,9.22838074709409,9.21954488887529,9.00062537588244,8.96177023017999,8.9933997753173,9.30529629979875,9.33061287457894,9.14208814110784
"FGRAM000v1_005917",12.2111662522806,12.2837743834402,12.43610990402,10.2149009505717,9.95755400545345,10.2002061694395,10.7787802681298,10.5947086766531,10.6249919997031,9.25622033508145,9.2990229593306,9.39683343014036
"FGRAM000v1_005919",9.60445110900339,9.57566319977948,9.34621833240051,9.48053044516004,9.56296475408261,9.46955424319091,9.25589563001517,9.38927131516072,9.32297709423285,9.67745435939737,9.71662105473464,9.66662531572366
"FGRAM000v1_005920",7.01453468161864,7.07824312087467,7.18218514516284,7.08125388947905,7.12294216594549,7.27851620280648,7.20795721878236,7.19311033363529,7.23160078677923,6.93657771414598,7.00865475409695,7.1361572200441
"FGRAM000v1_005921",9.96453598092302,10.0459433997498,9.83360981514108,9.22053858632546,9.28876643067187,9.27741749939972,9.64926280050276,9.8338088782551,9.65440868957815,9.44241736448864,9.29329827810025,9.34784699835515
"FGRAM000v1_005922",9.77916622561694,9.73753311955014,9.88633535693328,9.89998061528858,9.90093929235351,9.96789567269008,9.68552145605165,9.60875988973511,9.832721153064,9.7915122191155,9.74083294147281,9.79165822018484
"FGRAM000v1_005923",9.24223355702623,9.35983293857718,8.99088889085793,9.46505100436833,9.64052708381873,9.52172746145757,9.17621034925792,9.56438272836168,9.29807275877974,9.79571446600367,9.74069090063134,9.73398935967584
"FGRAM000v1_005924",8.91840275370564,8.9936700902838,9.04264771308247,8.5437982158537,8.65193464894771,8.65298981254994,8.78446796432024,8.83930307717148,8.79762209309764,8.68331778131052,8.65125921956157,8.62763435929035
"FGRAM000v1_005925",9.18119216657424,9.23683550363702,8.93875389864123,9.14143511163588,9.22340968585503,9.2005266366747,9.1237319942535,9.31057723883461,9.08485137202782,9.0030778113246,9.06000491161873,8.97228826840304
"FGRAM000v1_005926",10.1405026380023,10.0498215060398,10.2484726315998,10.1008677448027,10.089899304703,10.1023589294381,10.1437883776111,10.0300948133719,10.1406463794365,10.4004920502519,10.2716559284787,10.2745341335235
"FGRAM000v1_005927",11.5903929631043,11.4592439160756,11.3881479777398,11.1115528306609,11.0448067231909,11.1595758270806,11.5568504049309,11.4627750812911,11.4927321539546,10.7897874891337,10.7755041626791,10.6588069425824
"FGRAM000v1_005928",9.54921812876738,9.57005133190848,9.46812278015134,9.63080443591275,9.75409106208068,9.84685232339864,9.48655525782631,9.66513836809495,9.4204276432534,9.36067418432538,9.35002454535625,9.39177697930769
"FGRAM000v1_005929",8.52877784672486,8.43582311430898,8.58033568870013,8.54088864163544,8.39149806478597,8.46653359565435,8.45265956216777,8.3728018923521,8.46375639675231,8.40121274038294,8.39698632559467,8.40391618198689
"FGRAM000v1_005930",11.1616742450867,11.0686116829451,11.1126352103916,10.992623994625,11.0011828921781,11.0049058047939,11.1100714878016,11.0375276337137,11.1532412961734,11.4364963733044,11.3290905313104,11.3582147588899
"FGRAM000v1_005931",8.11254509140667,8.08673174426181,8.0817157551446,8.2437481364638,8.45455058185138,8.36081145206779,8.54588896713615,8.55655553137458,8.52453184099407,8.10169956366114,7.9307809182649,7.92718425485496
"FGRAM000v1_005932",9.08751075819425,9.02178098712499,9.12569888862198,9.08765753643964,9.04793892989547,9.10899980846858,9.13039780019792,9.0687210206414,9.07933451786769,9.12224778887082,9.12464608945031,9.0263976987801
"FGRAM000v1_005933",9.52215980809649,9.70942154191142,9.61722410697119,9.32519571652877,9.20095187211537,9.280385932987,9.42089124603053,9.39696535170426,9.31650750327164,9.36100864348514,9.42025035691376,9.2643856514694
"FGRAM000v1_005934",7.29072984481668,7.15497049351293,7.30926774555035,7.17960160560037,7.27933752541555,7.0959541648403,7.32565018544574,7.2587399740005,7.15995086124546,7.26443413174461,7.19836909628673,7.10095755315814
"FGRAM000v1_005935",6.68652853621847,6.64385600093909,6.73397987382756,6.78026894297939,6.72969425016182,6.86492656428514,6.7484096279971,6.69458248610608,6.74468768995054,6.72039283597732,6.76201859407444,6.70052116951462
"FGRAM000v1_005936",7.11736709182224,7.26203133111043,7.10006088137462,7.21019445674284,7.2284071485094,7.23232395428228,7.0545152019639,7.2555139145599,7.2933086278308,7.23805855117392,7.12239203757443,7.15143438006639
"FGRAM000v1_005937",10.1285879771488,10.1801738914732,10.2495806763918,9.41393186686637,9.10610817807801,9.26700616987911,9.60441760016486,9.42296472190328,9.36560008419269,8.8771330711747,8.81648995864774,8.79590639598476
"FGRAM000v1_005938",6.72279592823952,6.81519347357851,6.55758514603379,7.04625102106743,7.03746080349959,7.01308112232109,6.75687809539583,6.73545860307736,6.84031019633756,7.0383239114666,6.81412256389796,7.0911904061449
"FGRAM000v1_005939",8.80619696268433,8.80905337602862,8.82858603733702,8.87782106715973,8.86676961109263,9.00686357798863,9.00115391083927,8.71127214115765,8.88180676523721,8.6611873742962,8.54600787589773,8.57028925601556
"FGRAM000v1_005940",7.90357671259477,7.8257171664167,7.90989157433107,7.99017452980021,8.07866093017631,7.97879654446557,8.01399603192393,7.95425227138729,7.94253193068348,8.31919120359937,8.19870552865027,8.15413728975944
"FGRAM000v1_005941",6.78430857229112,6.91071594097512,6.92786095433133,6.9951874702859,6.96162550975196,6.91089630034372,6.80410651341497,6.69637059661862,6.77905704061245,6.80468361192673,6.7285886420055,6.85764406175473
"FGRAM000v1_005942",9.36389011264426,9.33149080997235,9.4255335424349,8.8431426139327,8.74159930836122,8.86677929738327,9.03091899560681,9.08855225948085,9.0967222779761,9.04162923854619,8.84268834521668,8.87442170975354
"FGRAM000v1_005943",7.7053453233726,7.59528816773081,7.84045927987328,8.12163191960191,8.06707207275671,8.17020403146476,8.42722284160383,8.15424461035665,8.36216175944926,9.47715672375602,9.35758884033404,9.46475896673554
"FGRAM000v1_005946",6.64145074983722,6.55758514603379,6.55758514603379,6.68490944508415,6.55758514603379,6.69916859245709,6.55758514603379,6.55758514603379,6.55758514603379,6.72060509156142,6.55758514603379,6.55758514603379
"FGRAM000v1_005947",8.61835222604505,8.73131818061914,8.69102040012564,7.3336593897272,7.2095362521697,7.20189551867751,7.63052266323178,7.59332983009291,7.6932597459169,7.53130893773134,7.48168952720265,7.58469282780974
"FGRAM000v1_005948",10.4155952044525,10.3117921455134,10.2920933955239,10.2883725351862,10.0682110478168,10.2855512029305,10.5763150388376,10.4962885343236,10.3739142016511,10.0135435929668,9.96769771618779,9.9243332948741
"FGRAM000v1_005949",9.171865549549,9.02334599999698,9.32676551270559,9.10017123762209,8.98387186531551,8.96257965897197,9.11442256731226,8.9975974606013,8.93431524443286,8.79308204488066,8.71358545279292,8.73893081282193
"FGRAM000v1_005950",6.87885681171092,6.82027856436113,6.78608479798234,6.72358105910798,6.64103699021253,6.65021504025505,6.83014696961317,6.85171902122247,6.70362694773723,6.55758514603379,6.72725059637762,6.55758514603379
"FGRAM000v1_005951",8.82793230687021,8.74244502518693,9.11552466512166,8.08928981350361,8.03905950538267,7.96650466909209,8.88132935390221,8.63524242441093,8.98713032226554,7.94952737854398,7.82124367866031,7.97169563397818
"FGRAM000v1_005952",7.55497670104592,7.4887946776571,7.44285650607664,6.93402313048239,6.81575719428024,6.91417279615333,7.526928804941,7.61032067563841,7.47588703366813,6.80460752228353,6.88259229328705,6.85512188654595
"FGRAM000v1_005953",8.49505685801235,8.49819844153529,8.54563860514872,8.38813749066589,8.35338748877792,8.22369798371512,8.85314034304714,8.83121292670225,8.76789006212053,8.17194517130223,8.22133051420703,8.10802436652955
"FGRAM000v1_005954",9.43114679716022,9.4777611238651,9.29237142366224,9.44569518927177,9.44182462880133,9.47342517265914,9.22252850360436,9.18309394157899,9.30910615406502,9.48731906848711,9.47468981305824,9.48382876271505
"FGRAM000v1_005955",9.21704509637066,9.19160873228431,9.34860312296484,8.69041490963398,8.72897229498241,8.61009764530736,8.95834606747981,9.04360042901427,8.78950120711064,8.88050993260091,8.7765750078268,8.7693305625015
"FGRAM000v1_005959",9.08547534420182,9.01964279801037,9.09737061159278,9.7839619421373,9.65642117234285,9.71460395178167,9.32766341329032,9.40952887484368,9.44152754963411,9.78601448324754,9.79463031969973,9.77524190992224
"FGRAM000v1_005962",6.6920070411096,6.55758514603379,6.73419742786922,6.63881534102085,6.72689477088728,6.64705115388391,6.63457718070389,6.55758514603379,6.55758514603379,6.69500313584706,6.69187674066963,6.7003274344362
"FGRAM000v1_005963",6.55758514603379,6.55758514603379,6.55758514603379,6.63974267885359,6.55758514603379,6.70149136746969,6.68564923395111,6.6465957106774,6.55758514603379,6.66181619091585,6.64195618489739,6.55758514603379
"FGRAM000v1_005964",6.68687881938388,6.55758514603379,6.55758514603379,6.55758514603379,6.55758514603379,6.55758514603379,6.55758514603379,6.55758514603379,6.55758514603379,6.55758514603379,6.55758514603379,6.55758514603379
"FGRAM000v1_005965",8.10609646594714,8.20136551412064,8.36015834617682,8.18733652909702,8.1217803845001,8.13255263247205,8.99140548073745,8.8904021808334,8.9501456698842,8.57813678686088,8.4918853335524,8.54974878383785
"FGRAM000v1_005966",6.63659657005738,6.64114109315718,6.55758514603379,6.55758514603379,6.55758514603379,6.65211052818376,6.55758514603379,6.55758514603379,6.55758514603379,6.62247114429272,6.72503539248947,6.77345744867246
"FGRAM000v1_005967",6.68571038696266,6.72721228899767,6.55758514603379,6.80853258314782,6.78802093044115,6.70159164726184,6.55758514603379,6.79952656475209,6.55758514603379,6.55758514603379,6.81653571406518,6.69787569806258
"FGRAM000v1_005968",6.55758514603379,6.55758514603379,6.55758514603379,6.687085612337,6.55758514603379,6.55758514603379,6.63980582675537,6.55758514603379,6.55758514603379,6.55758514603379,6.55758514603379,6.55758514603379
"FGRAM000v1_005970",7.87689553571565,7.85276794709783,7.88921942390383,7.53073284016041,7.38285976196569,7.41489206762651,7.72014173194426,7.5566317147672,7.69048138785953,7.41277026173431,7.31707890674773,7.3322790981352
"FGRAM000v1_005971",7.40055421766006,7.40124066384711,7.31458816838963,7.51545640968628,7.63405852833734,7.5053849279293,7.46051726646279,7.48525292933744,7.21351705519355,7.48123716494113,7.52068223279358,7.50068875923815
"FGRAM000v1_005972",6.72072636219563,6.85597140777049,6.92499242692222,6.92290620005524,6.79485543754061,6.74759533646031,6.77078648341026,6.79333912773005,6.78455820697207,6.72183543809855,6.73208577168537,6.55758514603379
"FGRAM000v1_005973",9.31739261670408,9.21697241431891,9.33549970779132,9.38935759734302,9.44658654711078,9.47207486264317,9.62532179939269,9.46323509243089,9.6538398175509,9.1452276167724,9.03009992632378,9.11406609030408
"FGRAM000v1_005974",9.41435742877169,9.32437538391191,9.57462557725865,10.282052469652,10.2312180818721,10.3263163199543,8.99554290303832,8.83805563825666,9.07001839769399,9.26985287582773,9.20751883722536,9.35625838732093
"FGRAM000v1_005975",10.6236328941786,10.5535563613341,10.7556911469254,10.5542659344597,10.4341737842536,10.5822814036947,10.730003218271,10.4687412802746,10.5886768260652,10.3317671478514,10.2985742623521,10.2787412039637
"FGRAM000v1_005976",8.5853658234857,8.53586788674072,8.166953497089,8.44016752829378,8.47969765681899,8.34667317996158,8.29206581615187,8.62766166004807,8.38774342342358,8.42695938978816,8.54974172927412,8.4898452482612
"FGRAM000v1_005978",8.30543981375035,8.19479932579217,8.05214808029116,7.96016669618768,8.02693305420519,7.96518744259547,7.88942590417404,8.05846688372202,7.88506885117819,8.2340014057387,8.16296980379447,8.22940962644774
"FGRAM000v1_005979",8.47993459878328,8.477859560929,8.41290017442081,8.22591670548916,8.05010400818682,8.08719464414883,8.41060883939742,8.34313008165102,8.29749466704682,7.99110500137428,8.15927467271787,8.11473265143441
"FGRAM000v1_005981",6.63812150499434,6.78594548257528,6.67443622079608,6.78582151184362,6.78784572342707,6.55758514603379,6.72874645881533,6.55758514603379,6.74667202994483,6.83750863831736,6.7858378105671,6.7349209758821
"FGRAM000v1_005983",6.72221651334146,6.64140137724212,6.55758514603379,6.91605456180378,6.99187245973634,6.97794233028777,6.85833975877111,6.79920488622934,6.7821262911382,7.03740129348275,7.04871142202304,7.11842696810709
"FGRAM000v1_005985",7.21668578656998,7.26387434035363,7.25173016024823,7.04347172364138,7.06649748671599,7.12114947405407,7.2153342389704,7.04592208279615,7.1372181543821,7.17268686835826,6.99272427859406,7.07654334753015
"FGRAM000v1_005987",7.20161304313083,7.039790864359,6.90022869145356,7.06106850668863,7.2830625145918,7.13736717135126,7.15983022686255,7.2077283067152,7.21993839996042,7.08536691227126,7.28082857785148,7.15606910094912
"FGRAM000v1_005988",7.3170170605324,7.39201953437279,7.41123697730653,7.40362927722754,7.65055941286433,7.5491806997275,7.36482983926285,7.35769845292203,7.45794424675942,7.3536129183746,7.53053176441315,7.52204433559179
"FGRAM000v1_005989",6.63881313009073,6.72911405912523,6.55758514603379,6.63759563293708,6.55758514603379,6.55758514603379,6.55758514603379,6.55758514603379,6.55758514603379,6.66044970735217,6.68963264501313,6.69844158531698
"FGRAM000v1_005991",10.3282364544286,10.2473578393303,9.75394356874508,8.52323124716469,8.41725846053057,8.4093381434778,8.98186122512957,9.30861084304735,9.10998115721014,7.54428211985428,7.61070472466211,7.67535627637324
"FGRAM000v1_005992",8.75366931823044,8.71731981571897,8.28808947362796,7.51942646196462,7.42084180641403,7.47330589513049,7.78785327588902,8.02855231965394,7.8615252046812,7.07824796356394,7.10941464763745,7.13551636033186
"FGRAM000v1_005993",6.55758514603379,6.55758514603379,6.55758514603379,6.55758514603379,6.55758514603379,6.55758514603379,6.69122126236031,6.55758514603379,6.55758514603379,6.62235743737278,6.63921503640092,6.55758514603379
"FGRAM000v1_005995",7.23891868795218,7.29913953206946,7.17250122516507,7.35082001642777,7.44149589716706,7.42787046066532,7.27883579211453,7.43820257652343,7.26546148827499,7.6148720629366,7.6162065848763,7.54581752894993
"FGRAM000v1_005996",7.58183827844256,7.5154914930916,7.63815465153509,7.90924069951482,7.88855146448527,7.8157905464093,8.02881978962558,8.00140224197816,7.91979802501183,7.9372095689978,7.91065760644126,8.08120978270787
"FGRAM000v1_005997",6.78420069237522,6.81845544326944,6.89825226589973,7.20217379973798,7.2510124015376,7.30219347464838,6.876417191396,6.91818791240991,7.09735087283082,7.27463199030147,7.21267478057248,7.2230114026379
"FGRAM000v1_005998",6.55758514603379,6.55758514603379,6.55758514603379,6.55758514603379,6.55758514603379,6.55758514603379,6.55758514603379,6.55758514603379,6.55758514603379,6.62272196431254,6.64095557874121,6.55758514603379
"FGRAM000v1_006000",8.09151054956344,8.08913319122935,8.05079352589155,8.01829006386884,8.19587694661502,7.97863458841113,8.11112940703374,8.30366100207343,8.24891461766711,8.41519380257962,8.4231004636678,8.40388501486413
"FGRAM000v1_006001",11.8308140364805,11.9599290695208,11.6334299583702,11.7290583404448,11.743552281205,11.9227945781346,11.5697577702822,11.8512162636575,11.7564223740092,11.7718722343523,11.7505302407814,11.7769075496554
"FGRAM000v1_006002",6.71895136034968,6.55758514603379,6.67414144676816,6.78015672793534,6.68994452414039,6.65374812994266,6.68573332046283,6.7619195941016,6.70831991203463,6.90925785453309,6.55758514603379,6.77680534819788
"FGRAM000v1_006003",9.64040930826356,9.63604926097737,9.7398286385224,9.3739106100508,9.3664660918993,9.35860538831513,9.67919710622321,9.6925117607853,9.63722932159634,9.32781873645037,9.29565754960894,9.23447648687966
"FGRAM000v1_006004",9.1608346612641,9.18790518236634,9.29150495027287,9.3571391439402,9.37178183705132,9.61380048972073,9.25312028078034,9.08089283219037,9.37180682071645,9.25920974383593,9.40542796827233,9.50065964999592
"FGRAM000v1_006005",7.38052586317214,7.37282989838243,7.47415291126937,7.50435530076514,7.52747731507721,7.57669032945479,7.59038093462848,7.46448097493305,7.62914910450107,7.55738576264563,7.53680222531196,7.52588994454591
"FGRAM000v1_006006",7.49410278954632,7.51487419903964,6.98841764570614,7.43163500016932,7.62575184004188,7.31216782779507,7.33690487735287,7.60498571414359,7.23234008014691,7.68680179369832,7.85020986163099,7.57479647969715
"FGRAM000v1_006007",6.55758514603379,6.55758514603379,6.73720959134337,6.55758514603379,6.55758514603379,6.55758514603379,6.55758514603379,6.55758514603379,6.70354623523708,6.62241538106397,6.64083774094242,6.55758514603379
