gene_id,product,lists,subcategory,biotype,contrast,method,log2FC,padj,significant,GO_IDs
FGSG_04595,uncharacterized protein,toxin/pyrone; v2:Pathogenicity,Decalin-containing diterpenoid pyrones,protein_coding,Half v Dark,limma-FPKM,0.933,0.0131572673201471,False,C:GO:0016020; F:GO:0004497; F:GO:0071949; P:GO:0055114
FGSG_04595,uncharacterized protein,toxin/pyrone; v2:Pathogenicity,Decalin-containing diterpenoid pyrones,protein_coding,Low v Dark,DESeq2,-0.147,0.51380446352996,False,C:GO:0016020; F:GO:0004497; F:GO:0071949; P:GO:0055114
FGSG_04595,uncharacterized protein,toxin/pyrone; v2:Pathogenicity,Decalin-containing diterpenoid pyrones,protein_coding,Low v Dark,limma-TPM,-0.048,0.944460275719447,False,C:GO:0016020; F:GO:0004497; F:GO:0071949; P:GO:0055114
FGSG_04595,uncharacterized protein,toxin/pyrone; v2:Pathogenicity,Decalin-containing diterpenoid pyrones,protein_coding,Low v Dark,limma-FPKM,-0.044,0.936169541101507,False,C:GO:0016020; F:GO:0004497; F:GO:0071949; P:GO:0055114
FGSG_04595,uncharacterized protein,toxin/pyrone; v2:Pathogenicity,Decalin-containing diterpenoid pyrones,protein_coding,Low v Half,DESeq2,-2.029,0.0032790953753128,True,C:GO:0016020; F:GO:0004497; F:GO:0071949; P:GO:0055114
FGSG_04595,uncharacterized protein,toxin/pyrone; v2:Pathogenicity,Decalin-containing diterpenoid pyrones,protein_coding,Low v Half,limma-TPM,-1.274,0.0135284416085618,True,C:GO:0016020; F:GO:0004497; F:GO:0071949; P:GO:0055114
FGSG_04595,uncharacterized protein,toxin/pyrone; v2:Pathogenicity,Decalin-containing diterpenoid pyrones,protein_coding,Low v Half,limma-FPKM,-0.977,0.0068950946936766,False,C:GO:0016020; F:GO:0004497; F:GO:0071949; P:GO:0055114
FGSG_04596,uncharacterized protein,toxin/pyrone; v2:Pathogenicity,Decalin-containing diterpenoid pyrones,protein_coding,Dark v Black,DESeq2,-4.441,2.50456079398482e-15,True,F:GO:0008171; P:GO:0032259
FGSG_04596,uncharacterized protein,toxin/pyrone; v2:Pathogenicity,Decalin-containing diterpenoid pyrones,protein_coding,Dark v Black,limma-TPM,-2.603,8.16783402888619e-06,True,F:GO:0008171; P:GO:0032259
FGSG_04596,uncharacterized protein,toxin/pyrone; v2:Pathogenicity,Decalin-containing diterpenoid pyrones,protein_coding,Dark v Black,limma-FPKM,-2.21,5.73593024616637e-06,True,F:GO:0008171; P:GO:0032259
FGSG_04596,uncharacterized protein,toxin/pyrone; v2:Pathogenicity,Decalin-containing diterpenoid pyrones,protein_coding,Half v Black,DESeq2,0.087,0.788236094328862,False,F:GO:0008171; P:GO:0032259
FGSG_04596,uncharacterized protein,toxin/pyrone; v2:Pathogenicity,Decalin-containing diterpenoid pyrones,protein_coding,Half v Black,limma-TPM,0.288,0.538904857680379,False,F:GO:0008171; P:GO:0032259
FGSG_04596,uncharacterized protein,toxin/pyrone; v2:Pathogenicity,Decalin-containing diterpenoid pyrones,protein_coding,Half v Black,limma-FPKM,0.274,0.536957315523488,False,F:GO:0008171; P:GO:0032259
FGSG_04596,uncharacterized protein,toxin/pyrone; v2:Pathogenicity,Decalin-containing diterpenoid pyrones,protein_coding,Low v Black,DESeq2,-3.815,1.08602938020962e-16,True,F:GO:0008171; P:GO:0032259
FGSG_04596,uncharacterized protein,toxin/pyrone; v2:Pathogenicity,Decalin-containing diterpenoid pyrones,protein_coding,Low v Black,limma-TPM,-2.577,6.88066602312909e-06,True,F:GO:0008171; P:GO:0032259
FGSG_04596,uncharacterized protein,toxin/pyrone; v2:Pathogenicity,Decalin-containing diterpenoid pyrones,protein_coding,Low v Black,limma-FPKM,-2.178,4.87268466125438e-06,True,F:GO:0008171; P:GO:0032259
FGSG_04596,uncharacterized protein,toxin/pyrone; v2:Pathogenicity,Decalin-containing diterpenoid pyrones,protein_coding,Half v Dark,DESeq2,4.578,4.39233055909684e-16,True,F:GO:0008171; P:GO:0032259
FGSG_04596,uncharacterized protein,toxin/pyrone; v2:Pathogenicity,Decalin-containing diterpenoid pyrones,protein_coding,Half v Dark,limma-TPM,2.891,5.42916084339392e-06,True,F:GO:0008171; P:GO:0032259
FGSG_04596,uncharacterized protein,toxin/pyrone; v2:Pathogenicity,Decalin-containing diterpenoid pyrones,protein_coding,Half v Dark,limma-FPKM,2.484,2.78077733914317e-06,True,F:GO:0008171; P:GO:0032259
FGSG_04596,uncharacterized protein,toxin/pyrone; v2:Pathogenicity,Decalin-containing diterpenoid pyrones,protein_coding,Low v Dark,DESeq2,0.172,0.514241552229172,False,F:GO:0008171; P:GO:0032259
FGSG_04596,uncharacterized protein,toxin/pyrone; v2:Pathogenicity,Decalin-containing diterpenoid pyrones,protein_coding,Low v Dark,limma-TPM,0.026,0.965866093129805,False,F:GO:0008171; P:GO:0032259
FGSG_04596,uncharacterized protein,toxin/pyrone; v2:Pathogenicity,Decalin-containing diterpenoid pyrones,protein_coding,Low v Dark,limma-FPKM,0.032,0.95948277856124,False,F:GO:0008171; P:GO:0032259
FGSG_04596,uncharacterized protein,toxin/pyrone; v2:Pathogenicity,Decalin-containing diterpenoid pyrones,protein_coding,Low v Half,DESeq2,-3.953,9.52783603566665e-18,True,F:GO:0008171; P:GO:0032259
FGSG_04596,uncharacterized protein,toxin/pyrone; v2:Pathogenicity,Decalin-containing diterpenoid pyrones,protein_coding,Low v Half,limma-TPM,-2.865,4.48661660373242e-06,True,F:GO:0008171; P:GO:0032259
FGSG_04596,uncharacterized protein,toxin/pyrone; v2:Pathogenicity,Decalin-containing diterpenoid pyrones,protein_coding,Low v Half,limma-FPKM,-2.452,2.27648564229751e-06,True,F:GO:0008171; P:GO:0032259
FGSG_04763,uncharacterized protein,effector,,protein_coding,Dark v Black,DESeq2,-2.359,0.0044041571477551,True,C:GO:0016021
FGSG_04763,uncharacterized protein,effector,,protein_coding,Dark v Black,limma-TPM,-0.969,0.0051180279242956,False,C:GO:0016021
FGSG_04763,uncharacterized protein,effector,,protein_coding,Dark v Black,limma-FPKM,,,False,C:GO:0016021
FGSG_04763,uncharacterized protein,effector,,protein_coding,Half v Black,DESeq2,0.106,0.714583624601816,False,C:GO:0016021
FGSG_04763,uncharacterized protein,effector,,protein_coding,Half v Black,limma-TPM,0.505,0.149463517645347,False,C:GO:0016021
FGSG_04763,uncharacterized protein,effector,,protein_coding,Half v Black,limma-FPKM,,,False,C:GO:0016021
FGSG_04763,uncharacterized protein,effector,,protein_coding,Low v Black,DESeq2,-2.59,0.0020566515094857,True,C:GO:0016021
FGSG_04763,uncharacterized protein,effector,,protein_coding,Low v Black,limma-TPM,-0.969,0.0038870323818255,False,C:GO:0016021
FGSG_04763,uncharacterized protein,effector,,protein_coding,Low v Black,limma-FPKM,,,False,C:GO:0016021
FGSG_04763,uncharacterized protein,effector,,protein_coding,Half v Dark,DESeq2,2.79,0.0012951810061804,True,C:GO:0016021
FGSG_04763,uncharacterized protein,effector,,protein_coding,Half v Dark,limma-TPM,1.475,0.0003518636835789,True,C:GO:0016021
FGSG_04763,uncharacterized protein,effector,,protein_coding,Half v Dark,limma-FPKM,,,False,C:GO:0016021
FGSG_04763,uncharacterized protein,effector,,protein_coding,Low v Dark,DESeq2,-0.016,0.940339661434569,False,C:GO:0016021
FGSG_04763,uncharacterized protein,effector,,protein_coding,Low v Dark,limma-TPM,0.0,1.0,False,C:GO:0016021
FGSG_04763,uncharacterized protein,effector,,protein_coding,Low v Dark,limma-FPKM,,,False,C:GO:0016021
FGSG_04763,uncharacterized protein,effector,,protein_coding,Low v Half,DESeq2,-2.994,0.0005318929558056,True,C:GO:0016021
FGSG_04763,uncharacterized protein,effector,,protein_coding,Low v Half,limma-TPM,-1.475,0.0002673581198208,True,C:GO:0016021
FGSG_04763,uncharacterized protein,effector,,protein_coding,Low v Half,limma-FPKM,,,False,C:GO:0016021
FGSG_04805,uncharacterized protein,effector,,protein_coding,Dark v Black,DESeq2,0.493,1.06333891023226e-05,False,
FGSG_04805,uncharacterized protein,effector,,protein_coding,Dark v Black,limma-TPM,0.836,1.58060822849914e-06,False,
FGSG_04805,uncharacterized protein,effector,,protein_coding,Dark v Black,limma-FPKM,0.867,2.22534059161012e-05,False,
FGSG_04805,uncharacterized protein,effector,,protein_coding,Half v Black,DESeq2,0.931,1.14751774845757e-17,False,
FGSG_04805,uncharacterized protein,effector,,protein_coding,Half v Black,limma-TPM,1.204,1.16587238720767e-07,True,
FGSG_04805,uncharacterized protein,effector,,protein_coding,Half v Black,limma-FPKM,1.221,7.4539134012318e-07,True,
FGSG_04805,uncharacterized protein,effector,,protein_coding,Low v Black,DESeq2,0.762,2.50890306983557e-12,False,
FGSG_04805,uncharacterized protein,effector,,protein_coding,Low v Black,limma-TPM,1.248,1.17500464647377e-08,True,
FGSG_04805,uncharacterized protein,effector,,protein_coding,Low v Black,limma-FPKM,1.299,4.68621860806347e-08,True,
FGSG_04805,uncharacterized protein,effector,,protein_coding,Half v Dark,DESeq2,0.433,0.0001173431503144,False,
FGSG_04805,uncharacterized protein,effector,,protein_coding,Half v Dark,limma-TPM,0.368,0.0048884966693949,False,
FGSG_04805,uncharacterized protein,effector,,protein_coding,Half v Dark,limma-FPKM,0.355,0.0644714225029905,False,
FGSG_04805,uncharacterized protein,effector,,protein_coding,Low v Dark,DESeq2,0.252,0.0412481536011389,False,
FGSG_04805,uncharacterized protein,effector,,protein_coding,Low v Dark,limma-TPM,0.412,0.0040356718267651,False,
FGSG_04805,uncharacterized protein,effector,,protein_coding,Low v Dark,limma-FPKM,0.432,0.0381945045726288,False,
FGSG_04805,uncharacterized protein,effector,,protein_coding,Low v Half,DESeq2,-0.174,0.154890887258653,False,
FGSG_04805,uncharacterized protein,effector,,protein_coding,Low v Half,limma-TPM,0.044,0.712070363745832,False,
FGSG_04805,uncharacterized protein,effector,,protein_coding,Low v Half,limma-FPKM,0.078,0.677892544591127,False,
FGSG_04848,rhamnogalacturonan acetylesterase precursor,effector,,protein_coding,Dark v Black,DESeq2,0.059,,False,
FGSG_04848,rhamnogalacturonan acetylesterase precursor,effector,,protein_coding,Dark v Black,limma-TPM,,,False,
FGSG_04848,rhamnogalacturonan acetylesterase precursor,effector,,protein_coding,Dark v Black,limma-FPKM,,,False,
FGSG_04848,rhamnogalacturonan acetylesterase precursor,effector,,protein_coding,Half v Black,DESeq2,-0.002,,False,
FGSG_04848,rhamnogalacturonan acetylesterase precursor,effector,,protein_coding,Half v Black,limma-TPM,,,False,
FGSG_04848,rhamnogalacturonan acetylesterase precursor,effector,,protein_coding,Half v Black,limma-FPKM,,,False,
FGSG_04848,rhamnogalacturonan acetylesterase precursor,effector,,protein_coding,Low v Black,DESeq2,-0.01,,False,
FGSG_04848,rhamnogalacturonan acetylesterase precursor,effector,,protein_coding,Low v Black,limma-TPM,,,False,
FGSG_04848,rhamnogalacturonan acetylesterase precursor,effector,,protein_coding,Low v Black,limma-FPKM,,,False,
FGSG_04848,rhamnogalacturonan acetylesterase precursor,effector,,protein_coding,Half v Dark,DESeq2,-0.029,,False,
FGSG_04848,rhamnogalacturonan acetylesterase precursor,effector,,protein_coding,Half v Dark,limma-TPM,,,False,
FGSG_04848,rhamnogalacturonan acetylesterase precursor,effector,,protein_coding,Half v Dark,limma-FPKM,,,False,
FGSG_04848,rhamnogalacturonan acetylesterase precursor,effector,,protein_coding,Low v Dark,DESeq2,-0.016,,False,
FGSG_04848,rhamnogalacturonan acetylesterase precursor,effector,,protein_coding,Low v Dark,limma-TPM,,,False,
FGSG_04848,rhamnogalacturonan acetylesterase precursor,effector,,protein_coding,Low v Dark,limma-FPKM,,,False,
FGSG_04848,rhamnogalacturonan acetylesterase precursor,effector,,protein_coding,Low v Half,DESeq2,-0.005,,False,
FGSG_04848,rhamnogalacturonan acetylesterase precursor,effector,,protein_coding,Low v Half,limma-TPM,,,False,
FGSG_04848,rhamnogalacturonan acetylesterase precursor,effector,,protein_coding,Low v Half,limma-FPKM,,,False,
FGSG_04852,uncharacterized protein,cellulase/amylase/nitrogen/pigment; v2:Metabolism,Nitrogen Metabolism,protein_coding,Dark v Black,DESeq2,-1.04,0.0033717178765922,True,C:GO:0005783; C:GO:0016021; F:GO:0004128; F:GO:0020037; F:GO:0046872; P:GO:0055114
FGSG_04852,uncharacterized protein,cellulase/amylase/nitrogen/pigment; v2:Metabolism,Nitrogen Metabolism,protein_coding,Dark v Black,limma-TPM,-0.583,0.06252634366827,False,C:GO:0005783; C:GO:0016021; F:GO:0004128; F:GO:0020037; F:GO:0046872; P:GO:0055114
FGSG_04852,uncharacterized protein,cellulase/amylase/nitrogen/pigment; v2:Metabolism,Nitrogen Metabolism,protein_coding,Dark v Black,limma-FPKM,-0.498,0.0828006860032605,False,C:GO:0005783; C:GO:0016021; F:GO:0004128; F:GO:0020037; F:GO:0046872; P:GO:0055114
FGSG_04852,uncharacterized protein,cellulase/amylase/nitrogen/pigment; v2:Metabolism,Nitrogen Metabolism,protein_coding,Half v Black,DESeq2,0.209,0.475179633298148,False,C:GO:0005783; C:GO:0016021; F:GO:0004128; F:GO:0020037; F:GO:0046872; P:GO:0055114
FGSG_04852,uncharacterized protein,cellulase/amylase/nitrogen/pigment; v2:Metabolism,Nitrogen Metabolism,protein_coding,Half v Black,limma-TPM,0.549,0.10943754083677,False,C:GO:0005783; C:GO:0016021; F:GO:0004128; F:GO:0020037; F:GO:0046872; P:GO:0055114
FGSG_04852,uncharacterized protein,cellulase/amylase/nitrogen/pigment; v2:Metabolism,Nitrogen Metabolism,protein_coding,Half v Black,limma-FPKM,0.503,0.122877899186698,False,C:GO:0005783; C:GO:0016021; F:GO:0004128; F:GO:0020037; F:GO:0046872; P:GO:0055114
FGSG_04852,uncharacterized protein,cellulase/amylase/nitrogen/pigment; v2:Metabolism,Nitrogen Metabolism,protein_coding,Low v Black,DESeq2,-0.732,0.0321348221560354,False,C:GO:0005783; C:GO:0016021; F:GO:0004128; F:GO:0020037; F:GO:0046872; P:GO:0055114
FGSG_04852,uncharacterized protein,cellulase/amylase/nitrogen/pigment; v2:Metabolism,Nitrogen Metabolism,protein_coding,Low v Black,limma-TPM,-0.23,0.428401192488895,False,C:GO:0005783; C:GO:0016021; F:GO:0004128; F:GO:0020037; F:GO:0046872; P:GO:0055114
FGSG_04852,uncharacterized protein,cellulase/amylase/nitrogen/pigment; v2:Metabolism,Nitrogen Metabolism,protein_coding,Low v Black,limma-FPKM,-0.177,0.517316698776628,False,C:GO:0005783; C:GO:0016021; F:GO:0004128; F:GO:0020037; F:GO:0046872; P:GO:0055114
FGSG_04852,uncharacterized protein,cellulase/amylase/nitrogen/pigment; v2:Metabolism,Nitrogen Metabolism,protein_coding,Half v Dark,DESeq2,1.363,0.0001032306435669,True,C:GO:0005783; C:GO:0016021; F:GO:0004128; F:GO:0020037; F:GO:0046872; P:GO:0055114
FGSG_04852,uncharacterized protein,cellulase/amylase/nitrogen/pigment; v2:Metabolism,Nitrogen Metabolism,protein_coding,Half v Dark,limma-TPM,1.132,0.0023830679144199,True,C:GO:0005783; C:GO:0016021; F:GO:0004128; F:GO:0020037; F:GO:0046872; P:GO:0055114
FGSG_04852,uncharacterized protein,cellulase/amylase/nitrogen/pigment; v2:Metabolism,Nitrogen Metabolism,protein_coding,Half v Dark,limma-FPKM,1.001,0.0021184930891956,True,C:GO:0005783; C:GO:0016021; F:GO:0004128; F:GO:0020037; F:GO:0046872; P:GO:0055114
FGSG_04852,uncharacterized protein,cellulase/amylase/nitrogen/pigment; v2:Metabolism,Nitrogen Metabolism,protein_coding,Low v Dark,DESeq2,0.188,0.534210705237446,False,C:GO:0005783; C:GO:0016021; F:GO:0004128; F:GO:0020037; F:GO:0046872; P:GO:0055114
FGSG_04852,uncharacterized protein,cellulase/amylase/nitrogen/pigment; v2:Metabolism,Nitrogen Metabolism,protein_coding,Low v Dark,limma-TPM,0.353,0.336247196883031,False,C:GO:0005783; C:GO:0016021; F:GO:0004128; F:GO:0020037; F:GO:0046872; P:GO:0055114
FGSG_04852,uncharacterized protein,cellulase/amylase/nitrogen/pigment; v2:Metabolism,Nitrogen Metabolism,protein_coding,Low v Dark,limma-FPKM,0.322,0.379881569847214,False,C:GO:0005783; C:GO:0016021; F:GO:0004128; F:GO:0020037; F:GO:0046872; P:GO:0055114
FGSG_04852,uncharacterized protein,cellulase/amylase/nitrogen/pigment; v2:Metabolism,Nitrogen Metabolism,protein_coding,Low v Half,DESeq2,-1.025,0.0017873221744217,True,C:GO:0005783; C:GO:0016021; F:GO:0004128; F:GO:0020037; F:GO:0046872; P:GO:0055114
FGSG_04852,uncharacterized protein,cellulase/amylase/nitrogen/pigment; v2:Metabolism,Nitrogen Metabolism,protein_coding,Low v Half,limma-TPM,-0.779,0.0184585987485038,False,C:GO:0005783; C:GO:0016021; F:GO:0004128; F:GO:0020037; F:GO:0046872; P:GO:0055114
FGSG_04852,uncharacterized protein,cellulase/amylase/nitrogen/pigment; v2:Metabolism,Nitrogen Metabolism,protein_coding,Low v Half,limma-FPKM,-0.68,0.0222076262476349,False,C:GO:0005783; C:GO:0016021; F:GO:0004128; F:GO:0020037; F:GO:0046872; P:GO:0055114
FGSG_04991,uncharacterized protein,v2:Photoreceptors,LovB,protein_coding,Dark v Black,DESeq2,-0.704,0.0125161059667176,False,C:GO:0005622; F:GO:0000155; P:GO:0000160; P:GO:0023014
FGSG_04991,uncharacterized protein,v2:Photoreceptors,LovB,protein_coding,Dark v Black,limma-TPM,-0.399,0.163450569209674,False,C:GO:0005622; F:GO:0000155; P:GO:0000160; P:GO:0023014
FGSG_04991,uncharacterized protein,v2:Photoreceptors,LovB,protein_coding,Dark v Black,limma-FPKM,-0.36,0.21940606434525,False,C:GO:0005622; F:GO:0000155; P:GO:0000160; P:GO:0023014
FGSG_04991,uncharacterized protein,v2:Photoreceptors,LovB,protein_coding,Half v Black,DESeq2,-0.562,0.0361051626574041,False,C:GO:0005622; F:GO:0000155; P:GO:0000160; P:GO:0023014
FGSG_04991,uncharacterized protein,v2:Photoreceptors,LovB,protein_coding,Half v Black,limma-TPM,-0.44,0.16714555100863,False,C:GO:0005622; F:GO:0000155; P:GO:0000160; P:GO:0023014
FGSG_04991,uncharacterized protein,v2:Photoreceptors,LovB,protein_coding,Half v Black,limma-FPKM,-0.414,0.221242461537262,False,C:GO:0005622; F:GO:0000155; P:GO:0000160; P:GO:0023014
FGSG_04991,uncharacterized protein,v2:Photoreceptors,LovB,protein_coding,Low v Black,DESeq2,-0.917,0.0011241079945599,False,C:GO:0005622; F:GO:0000155; P:GO:0000160; P:GO:0023014
FGSG_04991,uncharacterized protein,v2:Photoreceptors,LovB,protein_coding,Low v Black,limma-TPM,-0.443,0.105956012376279,False,C:GO:0005622; F:GO:0000155; P:GO:0000160; P:GO:0023014
FGSG_04991,uncharacterized protein,v2:Photoreceptors,LovB,protein_coding,Low v Black,limma-FPKM,-0.384,0.161654914864919,False,C:GO:0005622; F:GO:0000155; P:GO:0000160; P:GO:0023014
FGSG_04991,uncharacterized protein,v2:Photoreceptors,LovB,protein_coding,Half v Dark,DESeq2,0.059,0.865658444504649,False,C:GO:0005622; F:GO:0000155; P:GO:0000160; P:GO:0023014
FGSG_04991,uncharacterized protein,v2:Photoreceptors,LovB,protein_coding,Half v Dark,limma-TPM,-0.041,0.912388957553138,False,C:GO:0005622; F:GO:0000155; P:GO:0000160; P:GO:0023014
FGSG_04991,uncharacterized protein,v2:Photoreceptors,LovB,protein_coding,Half v Dark,limma-FPKM,-0.054,0.898218433324933,False,C:GO:0005622; F:GO:0000155; P:GO:0000160; P:GO:0023014
FGSG_04991,uncharacterized protein,v2:Photoreceptors,LovB,protein_coding,Low v Dark,DESeq2,-0.128,0.66673661963205,False,C:GO:0005622; F:GO:0000155; P:GO:0000160; P:GO:0023014
FGSG_04991,uncharacterized protein,v2:Photoreceptors,LovB,protein_coding,Low v Dark,limma-TPM,-0.044,0.909870940033483,False,C:GO:0005622; F:GO:0000155; P:GO:0000160; P:GO:0023014
FGSG_04991,uncharacterized protein,v2:Photoreceptors,LovB,protein_coding,Low v Dark,limma-FPKM,-0.025,0.9606244390755,False,C:GO:0005622; F:GO:0000155; P:GO:0000160; P:GO:0023014
FGSG_04991,uncharacterized protein,v2:Photoreceptors,LovB,protein_coding,Low v Half,DESeq2,-0.229,0.450059433693826,False,C:GO:0005622; F:GO:0000155; P:GO:0000160; P:GO:0023014
FGSG_04991,uncharacterized protein,v2:Photoreceptors,LovB,protein_coding,Low v Half,limma-TPM,-0.003,0.994198834830598,False,C:GO:0005622; F:GO:0000155; P:GO:0000160; P:GO:0023014
FGSG_04991,uncharacterized protein,v2:Photoreceptors,LovB,protein_coding,Low v Half,limma-FPKM,0.029,0.933473857331867,False,C:GO:0005622; F:GO:0000155; P:GO:0000160; P:GO:0023014
FGSG_05368,uncharacterized protein,v2:Pathogenicity,Siderophore Ferricrocin,protein_coding,Dark v Black,DESeq2,-1.626,4.63622936761243e-10,True,C:GO:0016021; P:GO:0055085
FGSG_05368,uncharacterized protein,v2:Pathogenicity,Siderophore Ferricrocin,protein_coding,Dark v Black,limma-TPM,-1.213,8.74071203278154e-05,True,C:GO:0016021; P:GO:0055085
FGSG_05368,uncharacterized protein,v2:Pathogenicity,Siderophore Ferricrocin,protein_coding,Dark v Black,limma-FPKM,-1.115,0.000127262701232,True,C:GO:0016021; P:GO:0055085
FGSG_05368,uncharacterized protein,v2:Pathogenicity,Siderophore Ferricrocin,protein_coding,Half v Black,DESeq2,-0.699,0.0045161895421,False,C:GO:0016021; P:GO:0055085
FGSG_05368,uncharacterized protein,v2:Pathogenicity,Siderophore Ferricrocin,protein_coding,Half v Black,limma-TPM,-0.567,0.0357793778524091,False,C:GO:0016021; P:GO:0055085
