contrast,GO,go_term_name,namespace,n_study,n_bg,study_size,bg_size,expected,fold_enrichment,pvalue,padj,study_genes
low_light_vs_black_light,GO:0005634,nucleus,CC,205,1237,1125,5821,239.07,0.86,0.997749638522732,1.0,"FGSG_00011,FGSG_00052,FGSG_00102,FGSG_00147,FGSG_00293,FGSG_00404,FGSG_00586,FGSG_00657,FGSG_00665,FGSG_00713,FGSG_00735,FGSG_00838,FGSG_00871,FGSG_01018,FGSG_01108,FGSG_01150,FGSG_01438,FGSG_01638,FGSG_01724,FGSG_01735,FGSG_01795,FGSG_01808,FGSG_01853,FGSG_01918,FGSG_02054,FGSG_02167,FGSG_02268,FGSG_02320,FGSG_02368,FGSG_02410,FGSG_02469,FGSG_02702,FGSG_02737,FGSG_02805,FGSG_02825,FGSG_02835,FGSG_02874,FGSG_02919,FGSG_02923,FGSG_02969,FGSG_03044,FGSG_03148,FGSG_03214,FGSG_03218,FGSG_03225,FGSG_03272,FGSG_03322,FGSG_03361,FGSG_03487,FGSG_03508,FGSG_03578,FGSG_03649,FGSG_03683,FGSG_03727,FGSG_03873,FGSG_03878,FGSG_03892,FGSG_03912,FGSG_03919,FGSG_04126,FGSG_04183,FGSG_04191,FGSG_04288,FGSG_04459,FGSG_04480,FGSG_04502,FGSG_04557,FGSG_04582,FGSG_04629,FGSG_04643,FGSG_04666,FGSG_04671,FGSG_04680,FGSG_04683,FGSG_04725,FGSG_04727,FGSG_04747,FGSG_04782,FGSG_04830,FGSG_04888,FGSG_04951,FGSG_04974,FGSG_04987,FGSG_05068,FGSG_05085,FGSG_05157,FGSG_05242,FGSG_05251,FGSG_05309,FGSG_05371,FGSG_05567,FGSG_05725,FGSG_05738,FGSG_05772,FGSG_05827,FGSG_05854,FGSG_05926,FGSG_05937,FGSG_06054,FGSG_06272,FGSG_06380,FGSG_06382,FGSG_06448,FGSG_06503,FGSG_06633,FGSG_06699,FGSG_06700,FGSG_07192,FGSG_07295,FGSG_07368,FGSG_07377,FGSG_07505,FGSG_07515,FGSG_07557,FGSG_07575,FGSG_07589,FGSG_07638,FGSG_07674,FGSG_07693,FGSG_07831,FGSG_07853,FGSG_07889,FGSG_07921,FGSG_08064,FGSG_08068,FGSG_08069,FGSG_08070,FGSG_08080,FGSG_08321,FGSG_08338,FGSG_08341,FGSG_08405,FGSG_08411,FGSG_08498,FGSG_08828,FGSG_08914,FGSG_08986,FGSG_09019,FGSG_09043,FGSG_09064,FGSG_09111,FGSG_09123,FGSG_09178,FGSG_09318,FGSG_09333,FGSG_09368,FGSG_09722,FGSG_09726,FGSG_10536,FGSG_10696,FGSG_10914,FGSG_11051,FGSG_11186,FGSG_11262,FGSG_11364,FGSG_11387,FGSG_11388,FGSG_11462,FGSG_11482,FGSG_11520,FGSG_11551,FGSG_11552,FGSG_11561,FGSG_11610,FGSG_11624,FGSG_11629,FGSG_11653,FGSG_11670,FGSG_11709,FGSG_11720,FGSG_11750,FGSG_11891,FGSG_11941,FGSG_12048,FGSG_12049,FGSG_12098,FGSG_12117,FGSG_12134,FGSG_12173,FGSG_12282,FGSG_12398,FGSG_12528,FGSG_12572,FGSG_12606,FGSG_12611,FGSG_12614,FGSG_12631,FGSG_12632,FGSG_12714,FGSG_12741,FGSG_12782,FGSG_12798,FGSG_12813,FGSG_12814,FGSG_12853,FGSG_12883,FGSG_12926,FGSG_13110,FGSG_13123,FGSG_13135,FGSG_13310,FGSG_13455,FGSG_13490,FGSG_13507,FGSG_13828"
low_light_vs_black_light,GO:0000790,GO:0000790,CC,3,51,1125,5821,9.86,0.3,0.9985380859950436,1.0,"FGSG_04211,FGSG_06122,FGSG_13652"
low_light_vs_black_light,GO:0005794,Golgi apparatus,CC,7,85,1125,5821,16.43,0.43,0.9987034113777524,1.0,"FGSG_01064,FGSG_01166,FGSG_02489,FGSG_05571,FGSG_06630,FGSG_06858,FGSG_09723"
low_light_vs_black_light,GO:0005789,endoplasmic reticulum membrane,CC,7,86,1125,5821,16.62,0.42,0.9988833000645976,1.0,"FGSG_01606,FGSG_02522,FGSG_05164,FGSG_07202,FGSG_09667,FGSG_09830,FGSG_10615"
low_light_vs_black_light,GO:0005935,cellular bud neck,CC,3,53,1125,5821,10.24,0.29,0.9989816751237492,1.0,"FGSG_06149,FGSG_08568,FGSG_08817"
low_light_vs_black_light,GO:0000329,fungal-type vacuole membrane,CC,7,88,1125,5821,17.01,0.41,0.9991735933702048,1.0,"FGSG_01150,FGSG_01606,FGSG_02079,FGSG_02400,FGSG_05571,FGSG_09723,FGSG_13006"
low_light_vs_black_light,GO:0043332,mating projection tip,CC,2,46,1125,5821,8.89,0.22,0.999404700996181,1.0,"FGSG_06149,FGSG_11890"
low_light_vs_black_light,GO:0005739,mitochondrion,CC,32,276,1125,5821,53.34,0.6,0.9998445213164348,1.0,"FGSG_00805,FGSG_00840,FGSG_01028,FGSG_01031,FGSG_01392,FGSG_01433,FGSG_03847,FGSG_03992,FGSG_04117,FGSG_04315,FGSG_04582,FGSG_04886,FGSG_04934,FGSG_05260,FGSG_05567,FGSG_06544,FGSG_07182,FGSG_07204,FGSG_07258,FGSG_08266,FGSG_08352,FGSG_08425,FGSG_08530,FGSG_08760,FGSG_08914,FGSG_09970,FGSG_10020,FGSG_10164,FGSG_10893,FGSG_11305,FGSG_13157,FGSG_13490"
low_light_vs_black_light,GO:0005737,cytoplasm,CC,39,329,1125,5821,63.58,0.61,0.9999281535082364,1.0,"FGSG_00293,FGSG_00657,FGSG_00665,FGSG_00838,FGSG_01920,FGSG_02127,FGSG_02852,FGSG_02893,FGSG_03603,FGSG_03767,FGSG_03952,FGSG_03955,FGSG_04829,FGSG_05446,FGSG_05507,FGSG_05854,FGSG_06054,FGSG_06055,FGSG_06290,FGSG_07239,FGSG_07472,FGSG_07557,FGSG_08068,FGSG_08069,FGSG_08338,FGSG_08457,FGSG_08986,FGSG_09041,FGSG_09313,FGSG_09456,FGSG_09678,FGSG_10236,FGSG_10303,FGSG_10320,FGSG_10352,FGSG_10669,FGSG_10855,FGSG_10967,FGSG_12355"
low_light_vs_black_light,GO:0032153,cell division site,CC,5,88,1125,5821,17.01,0.29,0.9999468099625144,1.0,"FGSG_02564,FGSG_06122,FGSG_06206,FGSG_06272,FGSG_08638"
low_light_vs_black_light,GO:0005730,nucleolus,CC,9,163,1125,5821,31.5,0.29,0.9999999348494732,1.0,"FGSG_01042,FGSG_02492,FGSG_02700,FGSG_04350,FGSG_05336,FGSG_05428,FGSG_05559,FGSG_07296,FGSG_12040"
low_light_vs_black_light,GO:0005829,cytosol,CC,71,850,1125,5821,164.28,0.43,1.0,1.0,"FGSG_00357,FGSG_00365,FGSG_00469,FGSG_00556,FGSG_00735,FGSG_00871,FGSG_00969,FGSG_01018,FGSG_01108,FGSG_01166,FGSG_01183,FGSG_01249,FGSG_01420,FGSG_01433,FGSG_01839,FGSG_02469,FGSG_02489,FGSG_02564,FGSG_02700,FGSG_02702,FGSG_02800,FGSG_03148,FGSG_04117,FGSG_04126,FGSG_04183,FGSG_04554,FGSG_04582,FGSG_05085,FGSG_05371,FGSG_05428,FGSG_05738,FGSG_05937,FGSG_06051,FGSG_06206,FGSG_06560,FGSG_06633,FGSG_06735,FGSG_07075,FGSG_07174,FGSG_07295,FGSG_07312,FGSG_07515,FGSG_07528,FGSG_07853,FGSG_08266,FGSG_08375,FGSG_08498,FGSG_08568,FGSG_08601,FGSG_08638,FGSG_08712,FGSG_08773,FGSG_09019,FGSG_09280,FGSG_09535,FGSG_09710,FGSG_09805,FGSG_10202,FGSG_10362,FGSG_10739,FGSG_11305,FGSG_11482,FGSG_11629,FGSG_11670,FGSG_12040,FGSG_12678,FGSG_12853,FGSG_13006,FGSG_13123,FGSG_13310,FGSG_13726"
