gene_id,FGSG_id,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
FGRAM000v1_004612,,12.4598132183374,-0.122577533659346,0.476115897696496,-0.257453141666537,0.796828983870859,0.871646918029594
FGRAM000v1_006694,,44.0755608016678,0.0595379575783231,0.231466893689646,0.257220186564357,0.797008801525271,0.871684277350971
FGRAM000v1_010314,,6.3936969512422,-0.146724383249109,0.570521533262917,-0.257175890294562,0.797042994961483,0.871684277350971
FGRAM000v1_000990,,145.787374190667,0.0365923734825427,0.142357050204489,0.257046443642794,0.797142920411828,0.871695208433196
FGRAM000v1_000938,,80.8456670148969,-0.0476603128547783,0.185585413045555,-0.256810662393382,0.797324938664313,0.87169756716368
FGRAM000v1_003719,FGSG_10365,8.1195175293523,-0.130946155318458,0.509890017418963,-0.256812549461746,0.797323481842763,0.87169756716368
FGRAM000v1_001408,,331.450193941942,-0.029107507481196,0.113476487951159,-0.256506947004953,0.797559416909693,0.871757265235189
FGRAM000v1_003114,,115.752236288698,-0.039468708894333,0.15384883505419,-0.256542136834711,0.797532248270412,0.871757265235189
FGRAM000v1_000416,,69.7374268275117,-0.0533133293272847,0.208150279534492,-0.256129030652828,0.797851206238898,0.871879565059035
FGRAM000v1_012550,,196.506398337393,0.0318156057563918,0.12418971923415,0.256185503539194,0.797807601710377,0.871879565059035
FGRAM000v1_004869,,17.0994638732756,-0.0930234987699605,0.363540774107335,-0.255881885596952,0.79804204228894,0.871891514416895
FGRAM000v1_009432,,28.2654030692042,0.0713403327455047,0.27868125472319,0.255992577672172,0.797956568568719,0.871891514416895
FGRAM000v1_000322,,138.577569129309,0.0363697405538546,0.142362121586492,0.255473437376094,0.798357456982184,0.871896167081074
FGRAM000v1_002833,,149.242612023331,-0.038874380694738,0.152236407025216,-0.255355348003576,0.798448654905196,0.871896167081074
FGRAM000v1_008271,,315.787214193933,0.0280023293712584,0.109582560336688,0.255536367148408,0.798308858774607,0.871896167081074
FGRAM000v1_008623,,7.50861254732411,-0.134857211923951,0.527577839974608,-0.255615762653037,0.798247545839459,0.871896167081074
FGRAM000v1_011504,,187.355610226924,0.0404803291361995,0.158563592547692,0.255293970613236,0.798496056450912,0.871896167081074
FGRAM000v1_002115,,11.3130773640234,0.117327554574655,0.460542519648971,0.25475944037498,0.798908903683565,0.872201959661948
