"gene_id","FGSG_id","product","AveExpr","log2FoldChange","t","pvalue","padj","significant","direction"
"FGSG_07597","FGSG_07597","uncharacterized protein",3.21519367487985,0.625470695342927,3.57777413072709,0.00279399900903639,0.00877182972260372,FALSE,"ns"
"FGSG_03776","FGSG_03776","uncharacterized protein",3.10380159288172,0.75448103281856,3.57767612525395,0.00279455760491506,0.00877182972260372,FALSE,"ns"
"FGSG_09276","FGSG_09276","uncharacterized protein",5.1024978436576,0.416398888519005,3.57745688386179,0.0027958076081376,0.00877305146001799,FALSE,"ns"
"FGSG_09250","FGSG_09250","NADH dehydrogenase flavoprotein 1",7.55225381074581,-0.36857369906998,-3.57644497305048,0.00280158429429655,0.00878847249229622,FALSE,"ns"
"FGSG_13445","FGSG_13445","benzoate 4-monooxygenase",1.97182873550667,0.903934997980245,3.57564663668091,0.00280615021116147,0.00880008706220238,FALSE,"ns"
"FGSG_01317","FGSG_01317","uncharacterized protein",6.11209969107952,-0.438506317859505,-3.57502768377616,0.00280969532648509,0.00880849423793786,FALSE,"ns"
"FGSG_13675","FGSG_13675","uncharacterized protein",5.35267034081612,0.680887991875059,3.57419193001585,0.00281448933126232,0.00882081035185286,FALSE,"ns"
"FGSG_10757","FGSG_10757","pre-mRNA-splicing factor ATP-dependent RNA helicase PRP43",2.96798247918614,0.716762179338608,3.57379119024761,0.0028167909466444,0.00882530996870572,FALSE,"ns"
"FGSG_06921","FGSG_06921","uncharacterized protein",8.3960978752319,0.461581794688051,3.57231521265085,0.00282528442004417,0.00884920061742168,FALSE,"ns"
"FGSG_09885","FGSG_09885","uncharacterized protein",5.12818755124267,0.560647477609859,3.57136479369387,0.00283076719269251,0.00886364953238772,FALSE,"ns"
"FGSG_10365","FGSG_10365","uncharacterized protein",1.1729777881537,1.13114671627287,3.57094655014214,0.00283318333967659,0.00886849035564614,TRUE,"up_in_low_light"
"FGSG_05434","FGSG_05434","uncharacterized protein",5.8458406384682,0.639044390537898,3.56979437784593,0.00283985003147113,0.00888662926642732,FALSE,"ns"
"FGSG_08826","FGSG_08826","uncharacterized protein",5.02243016169446,0.559673466336339,3.56962831071516,0.00284081222644392,0.0088869116672549,FALSE,"ns"
"FGSG_02609","FGSG_02609","uncharacterized protein",4.39162447977044,0.588732586158705,3.56808893139577,0.0028497470102873,0.00891212688826272,FALSE,"ns"
"FGSG_04901","FGSG_04901","uncharacterized protein",3.06770744259176,0.673379247330543,3.56779891885278,0.00285143344281541,0.00891466553655666,FALSE,"ns"
"FGSG_05413","FGSG_05413","uncharacterized protein",3.59976324097543,0.813162715878955,3.56645842262142,0.0028592415069175,0.00893519976451606,FALSE,"ns"
"FGSG_02284","FGSG_02284","uncharacterized protein",1.99391662862642,0.799290616772177,3.56626660121981,0.00286036057486363,0.00893519976451606,FALSE,"ns"
"FGSG_08503","FGSG_08503","uncharacterized protein",3.21225883539753,-0.631042871433936,-3.5662057907285,0.00286071542935426,0.00893519976451606,FALSE,"ns"
"FGSG_05264","FGSG_05264","uncharacterized protein",5.59410941787456,-0.468803523221401,-3.56606995536843,0.00286150824483717,0.00893519976451606,FALSE,"ns"
"FGSG_03649","FGSG_03649","uncharacterized protein",2.20687269807992,0.691989251171808,3.56428406133019,0.00287195232514737,0.00896506526735129,FALSE,"ns"
"FGSG_00069","FGSG_00069","uncharacterized protein",2.96013435038987,0.639398844649687,3.56233833477681,0.00288337470351237,0.00899697289988761,FALSE,"ns"
"FGSG_07169","FGSG_07169","uncharacterized protein",4.58427363510001,0.606540380429983,3.56224234172618,0.00288393940972653,0.00899697289988761,FALSE,"ns"
"FGSG_06436","FGSG_06436","uncharacterized protein",1.40645874612618,0.859440415255246,3.56161775402138,0.00288761643656638,0.00900568749127433,FALSE,"ns"
"FGSG_09410","FGSG_09410","uncharacterized protein",4.59434026523382,-0.673744835783379,-3.5602359947731,0.00289576776553987,0.00902644921979372,FALSE,"ns"
"FGSG_10007","FGSG_10007","uncharacterized protein",5.44195522866139,0.755154907764243,3.58379672966738,0.00289604483405862,0.00902644921979372,FALSE,"ns"
"FGSG_07640","FGSG_07640","uncharacterized protein",4.06391679281475,0.632370643263028,3.55944376284893,0.00290045174948957,0.00903742104273851,FALSE,"ns"
"FGSG_02648","FGSG_02648","uncharacterized protein",4.67366641339942,0.958991641538329,3.61838341857097,0.00290549534417931,0.00904995518732105,FALSE,"ns"
"FGSG_05892","FGSG_05892","uncharacterized protein",7.20492830314367,-0.4446740929064,-3.55841088811468,0.00290656993497748,0.00904995518732105,FALSE,"ns"
"FGSG_06626","FGSG_06626","uncharacterized protein",5.2481002818424,0.424868951622572,3.55819564974491,0.00290784652020019,0.00904995518732105,FALSE,"ns"
"FGSG_08809","FGSG_08809","uncharacterized protein",6.01150687098898,0.85201079720145,3.63848375699306,0.00290802622041566,0.00904995518732105,FALSE,"ns"
"FGSG_03393","FGSG_03393","uncharacterized protein",4.33991777981524,0.58090981647134,3.55640072771125,0.00291851420386515,0.00907982196758047,FALSE,"ns"
"FGSG_13610","FGSG_13610","uncharacterized protein",4.24362686471044,0.50767750907101,3.55609143666904,0.0029203563651297,0.00908278061440398,FALSE,"ns"
"FGSG_02404","FGSG_02404","uncharacterized protein",1.7455542017909,1.1409669185846,3.55575210716839,0.0029223787808825,0.00908629790566029,TRUE,"up_in_low_light"
"FGSG_05066","FGSG_05066","uncharacterized protein",4.54927160893778,-0.44476156343254,-3.55494089136514,0.0029272193568334,0.00909857263947728,FALSE,"ns"
"FGSG_01240","FGSG_01240","uncharacterized protein",4.72151495290928,0.483958909104738,3.55461407836643,0.00292917174477613,0.00910186537279218,FALSE,"ns"
"FGSG_01274","FGSG_01274","uncharacterized protein",5.17108186203578,0.569466127047956,3.55392182939872,0.0029333115739193,0.00911195110069658,FALSE,"ns"
"FGSG_03919","FGSG_03919","uncharacterized protein",1.78751214190561,0.776873681908224,3.5519010055683,0.00294543026103171,0.00914680841573283,FALSE,"ns"
"FGSG_04448","FGSG_04448","uncharacterized protein",5.67338846894957,0.463563210960488,3.5516835589754,0.0029467372591251,0.00914807984922419,FALSE,"ns"
"FGSG_08825","FGSG_08825","uncharacterized protein",3.70084212906007,0.686636364729956,3.5512424797718,0.00294939022602873,0.00915352776604288,FALSE,"ns"
"FGSG_10186","FGSG_10186","uncharacterized protein",4.7369913212421,0.542933851429498,3.55102820241819,0.00295067990908447,0.00915474265856588,FALSE,"ns"
"FGSG_05656","FGSG_05656","uncharacterized protein",8.04937713449559,-0.432634055649476,-3.55080564894291,0.0029520200034684,0.00915611316961351,FALSE,"ns"
"FGSG_12644","FGSG_12644","uncharacterized protein",0.891119456117999,1.10814634617234,3.55062203310181,0.00295312609686746,0.00915675727997358,TRUE,"up_in_low_light"
"FGSG_02473","FGSG_02473","uncharacterized protein",8.72310120732758,-0.381534029594473,-3.54985530646497,0.00295774932069555,0.00916748593805308,FALSE,"ns"
"FGSG_03973","FGSG_03973","uncharacterized protein",2.85137137772477,1.08112290130647,3.57723236775692,0.00295838513051968,0.00916748593805308,TRUE,"up_in_low_light"
"FGSG_08768","FGSG_08768","ubiquitin",11.8780539851689,0.27459815160941,3.54950721504326,0.00295985064688352,0.0091686334725719,FALSE,"ns"
